landmarks,label
"[ 6.59053326e-01  7.03041911e-01 -2.59342812e-07  7.11064279e-01
  6.16353750e-01 -1.01645095e-02  7.32537925e-01  4.79333341e-01
 -2.88619939e-02  7.36510158e-01  3.58244181e-01 -4.23757099e-02
  7.54097402e-01  2.67134964e-01 -5.75906672e-02  7.67439604e-01
  5.19589186e-01 -6.89874738e-02  7.21912563e-01  3.82416755e-01
 -9.18325037e-02  6.87239528e-01  3.18672419e-01 -9.96823236e-02
  6.58433497e-01  2.69073993e-01 -1.05513752e-01  7.14290679e-01
  5.38109481e-01 -7.53615871e-02  6.63743854e-01  4.02897686e-01
 -9.17058885e-02  6.59854174e-01  4.33098555e-01 -8.09041038e-02
  6.73052728e-01  4.73859817e-01 -7.79759809e-02  6.56753182e-01
  5.51867843e-01 -7.95088708e-02  6.20627522e-01  4.31394696e-01
 -9.37614590e-02  6.17715240e-01  4.66534972e-01 -7.01256096e-02
  6.30648494e-01  5.03892899e-01 -5.75899035e-02  6.01371169e-01
  5.57940722e-01 -8.35944340e-02  5.82111418e-01  4.67434466e-01
 -9.43537802e-02  5.83960056e-01  5.00689507e-01 -7.95129016e-02
  5.93107879e-01  5.32718360e-01 -7.05474094e-02]",bts ke chode
"[ 6.61861300e-01  7.04624653e-01 -2.63108149e-07  7.11407363e-01
  6.16338372e-01 -1.30475508e-02  7.30435908e-01  4.75787282e-01
 -3.31090689e-02  7.31808662e-01  3.52262616e-01 -4.77781259e-02
  7.48883545e-01  2.61876881e-01 -6.39970303e-02  7.66277730e-01
  5.20680070e-01 -6.93145022e-02  7.18001306e-01  3.84978294e-01
 -9.40657780e-02  6.84176266e-01  3.20142835e-01 -1.03412308e-01
  6.58637583e-01  2.69296139e-01 -1.10647358e-01  7.13675857e-01
  5.40358484e-01 -7.56207034e-02  6.63283646e-01  4.02409971e-01
 -9.45249498e-02  6.57154739e-01  4.29650337e-01 -8.55513364e-02
  6.68838680e-01  4.69229162e-01 -8.40870440e-02  6.56434178e-01
  5.55525362e-01 -8.01346153e-02  6.20695531e-01  4.29940820e-01
 -9.75451842e-02  6.16845787e-01  4.62642431e-01 -7.42984265e-02
  6.28871083e-01  5.00722945e-01 -6.17599748e-02  6.00361049e-01
  5.62989533e-01 -8.48075971e-02  5.80190122e-01  4.66415286e-01
 -9.81685743e-02  5.82169116e-01  4.96587783e-01 -8.39699209e-02
  5.90847135e-01  5.28649032e-01 -7.54012614e-02]",bts ke chode
"[ 6.61799014e-01  7.07796395e-01 -2.69700365e-07  7.12332010e-01
  6.18732750e-01 -1.04122777e-02  7.31201828e-01  4.78262842e-01
 -2.84223519e-02  7.32322276e-01  3.53815347e-01 -4.20114398e-02
  7.48901606e-01  2.62866229e-01 -5.70498481e-02  7.65801728e-01
  5.21526098e-01 -6.18834347e-02  7.18078494e-01  3.86402428e-01
 -8.61130133e-02  6.83919370e-01  3.21621299e-01 -9.64352116e-02
  6.57155395e-01  2.70668089e-01 -1.04151376e-01  7.12799609e-01
  5.40536761e-01 -6.90584779e-02  6.63483918e-01  4.03402567e-01
 -8.80947113e-02  6.58744991e-01  4.30772543e-01 -8.10145363e-02
  6.70547545e-01  4.70238298e-01 -8.01495388e-02  6.55618787e-01
  5.55250823e-01 -7.44418502e-02  6.20708585e-01  4.30496246e-01
 -9.15075019e-02  6.17869675e-01  4.63179797e-01 -6.92492872e-02
  6.29463255e-01  5.01596332e-01 -5.67617044e-02  5.99724412e-01
  5.62722623e-01 -7.98778608e-02  5.80653012e-01  4.67369586e-01
 -9.21124145e-02  5.83066225e-01  4.97701555e-01 -7.74463564e-02
  5.91167510e-01  5.30626059e-01 -6.81612492e-02]",bts ke chode
"[ 6.62450969e-01  6.97033703e-01 -2.35144242e-07  7.14142203e-01
  6.07063174e-01 -1.13508254e-02  7.33290851e-01  4.72291261e-01
 -3.12874466e-02  7.31721580e-01  3.52904230e-01 -4.56012413e-02
  7.48443961e-01  2.64201641e-01 -6.16976805e-02  7.70542979e-01
  5.18159926e-01 -7.23621696e-02  7.21092641e-01  3.86020303e-01
 -9.50969681e-02  6.87322438e-01  3.22004080e-01 -1.03423141e-01
  6.59108281e-01  2.68076122e-01 -1.10285267e-01  7.13833928e-01
  5.38957715e-01 -7.95831606e-02  6.67423069e-01  3.99275720e-01
 -9.53123495e-02  6.64258897e-01  4.28104222e-01 -8.42313841e-02
  6.75510347e-01  4.69734311e-01 -8.16847458e-02  6.55136526e-01
  5.53822696e-01 -8.44726041e-02  6.24042332e-01  4.30539697e-01
 -9.80479121e-02  6.21358693e-01  4.64884996e-01 -7.28879496e-02
  6.32578850e-01  5.01068234e-01 -5.98703697e-02  6.00146890e-01
  5.59906244e-01 -8.95133838e-02  5.84444523e-01  4.64124322e-01
 -9.82839391e-02  5.86661935e-01  4.96656537e-01 -8.06459934e-02
  5.93813419e-01  5.29675484e-01 -7.05385283e-02]",bts ke chode
"[ 6.62268937e-01  6.97363615e-01 -2.26126843e-07  7.13283896e-01
  6.10200226e-01 -1.57571323e-02  7.32012451e-01  4.73656684e-01
 -3.72622348e-02  7.31112301e-01  3.54295939e-01 -5.21822460e-02
  7.50239372e-01  2.67292976e-01 -6.86104596e-02  7.68852949e-01
  5.21663249e-01 -7.52666295e-02  7.19073474e-01  3.88280958e-01
 -9.89714861e-02  6.87201619e-01  3.22030902e-01 -1.06985621e-01
  6.62500322e-01  2.67617762e-01 -1.13558471e-01  7.13515818e-01
  5.41739106e-01 -8.06955174e-02  6.67274892e-01  4.00065690e-01
 -9.97298211e-02  6.62514627e-01  4.29333359e-01 -8.98437724e-02
  6.73247337e-01  4.71974254e-01 -8.70063752e-02  6.55506074e-01
  5.56324720e-01 -8.41025114e-02  6.22707069e-01  4.30944294e-01
 -1.01753920e-01  6.19938374e-01  4.66343820e-01 -7.81216994e-02
  6.31599307e-01  5.03775537e-01 -6.48254901e-02  6.00649416e-01
  5.61742306e-01 -8.77218246e-02  5.83350658e-01  4.63698626e-01
 -1.00624621e-01  5.85402369e-01  4.97520298e-01 -8.50330144e-02
  5.93182623e-01  5.31442225e-01 -7.54499137e-02]",bts ke chode
"[ 6.61723256e-01  6.96299553e-01 -2.21147175e-07  7.12992489e-01
  6.09064221e-01 -1.58546306e-02  7.31828272e-01  4.72527176e-01
 -3.77312079e-02  7.30945945e-01  3.53820324e-01 -5.28202355e-02
  7.49874115e-01  2.66486913e-01 -6.95167705e-02  7.68459022e-01
  5.21748543e-01 -7.73884431e-02  7.19286799e-01  3.88237029e-01
 -1.01327494e-01  6.87427819e-01  3.21658313e-01 -1.09349094e-01
  6.62360132e-01  2.67182857e-01 -1.15902029e-01  7.12844133e-01
  5.41694641e-01 -8.27687606e-02  6.67173982e-01  3.99014324e-01
 -1.01175912e-01  6.62242055e-01  4.27801222e-01 -9.04724672e-02
  6.72856748e-01  4.70693827e-01 -8.73926207e-02  6.54661655e-01
  5.56119263e-01 -8.60669464e-02  6.22568905e-01  4.29777026e-01
 -1.03035584e-01  6.19665682e-01  4.64982241e-01 -7.87143111e-02
  6.31344736e-01  5.02537370e-01 -6.53310493e-02  5.99909782e-01
  5.61431229e-01 -8.95971805e-02  5.82972765e-01  4.62860316e-01
 -1.02181770e-01  5.85130215e-01  4.96685684e-01 -8.62919688e-02
  5.93045175e-01  5.30813396e-01 -7.67116398e-02]",bts ke chode
"[ 6.63654327e-01  6.99339390e-01 -2.23689369e-07  7.15642095e-01
  6.15512967e-01 -1.29958913e-02  7.36936092e-01  4.77707446e-01
 -3.27665769e-02  7.35088706e-01  3.56924593e-01 -4.70439196e-02
  7.52985418e-01  2.68754363e-01 -6.30123541e-02  7.70606518e-01
  5.21086812e-01 -7.07324892e-02  7.22076058e-01  3.85713845e-01
 -9.44311544e-02  6.88047826e-01  3.20698082e-01 -1.03926934e-01
  6.60247684e-01  2.68240452e-01 -1.11479595e-01  7.14570582e-01
  5.40815771e-01 -7.67070055e-02  6.68098271e-01  4.04751182e-01
 -9.44623202e-02  6.68224990e-01  4.31489050e-01 -8.55864212e-02
  6.81969583e-01  4.70612019e-01 -8.42222199e-02  6.56189084e-01
  5.56310952e-01 -8.05627927e-02  6.24899983e-01  4.31471527e-01
 -9.65766311e-02  6.24593675e-01  4.64199960e-01 -7.36375675e-02
  6.36835158e-01  5.00502944e-01 -6.14363551e-02  6.00808680e-01
  5.63453674e-01 -8.45264792e-02  5.85245252e-01  4.65363204e-01
 -9.64690670e-02  5.88607550e-01  4.96239215e-01 -8.14609826e-02
  5.96489012e-01  5.28416336e-01 -7.24878386e-02]",bts ke chode
"[ 6.67153180e-01  7.11014152e-01 -2.36674609e-07  7.19876409e-01
  6.26227021e-01 -1.27463471e-02  7.41213918e-01  4.87046063e-01
 -3.16935033e-02  7.39626706e-01  3.62442195e-01 -4.60294485e-02
  7.53572464e-01  2.69519091e-01 -6.18874058e-02  7.78962255e-01
  5.28456748e-01 -6.23931512e-02  7.31074035e-01  3.97268474e-01
 -9.11112651e-02  6.94951236e-01  3.29853296e-01 -1.05885655e-01
  6.64211750e-01  2.76385725e-01 -1.16187140e-01  7.22564816e-01
  5.45447826e-01 -6.99054226e-02  6.75206482e-01  4.02436346e-01
 -9.52383801e-02  6.70089245e-01  4.33102250e-01 -9.14266557e-02
  6.82179570e-01  4.77094293e-01 -9.05129239e-02  6.63345158e-01
  5.58868706e-01 -7.60217234e-02  6.28792226e-01  4.31205541e-01
 -9.85566601e-02  6.26219571e-01  4.65189010e-01 -7.69960359e-02
  6.38809204e-01  5.05375564e-01 -6.26273602e-02  6.06389761e-01
  5.65216124e-01 -8.23260024e-02  5.89366674e-01  4.67250615e-01
 -9.76233929e-02  5.92170775e-01  4.99866366e-01 -8.21204856e-02
  6.00918233e-01  5.36121607e-01 -7.08682612e-02]",bts ke chode
"[ 6.66941464e-01  7.13356435e-01 -2.18025619e-07  7.18037724e-01
  6.22690797e-01 -1.29143475e-02  7.39349186e-01  4.83491480e-01
 -3.29265855e-02  7.38802075e-01  3.59442264e-01 -4.81289774e-02
  7.54441321e-01  2.68816829e-01 -6.51132837e-02  7.77165949e-01
  5.27992606e-01 -6.37315214e-02  7.29219079e-01  3.95981818e-01
 -9.10047069e-02  6.93797171e-01  3.26576531e-01 -1.04643717e-01
  6.64333522e-01  2.71161407e-01 -1.14683434e-01  7.21114933e-01
  5.45865059e-01 -7.10550547e-02  6.74797058e-01  4.01630521e-01
 -9.44670886e-02  6.69675767e-01  4.31528449e-01 -8.95600393e-02
  6.80689096e-01  4.75194037e-01 -8.88107494e-02  6.62314236e-01
  5.59432507e-01 -7.68098757e-02  6.27972245e-01  4.29448545e-01
 -9.74096358e-02  6.25102460e-01  4.63531822e-01 -7.55465180e-02
  6.36945546e-01  5.04516959e-01 -6.19715862e-02  6.06017649e-01
  5.65202892e-01 -8.28058347e-02  5.88256836e-01  4.64568406e-01
 -9.69168246e-02  5.90969801e-01  4.96866584e-01 -8.15550834e-02
  6.00084960e-01  5.33087015e-01 -7.11070448e-02]",bts ke chode
"[ 6.67947054e-01  7.14052916e-01 -2.30736930e-07  7.18495369e-01
  6.22741938e-01 -1.00860326e-02  7.39092827e-01  4.83522534e-01
 -2.91087721e-02  7.37920642e-01  3.59761357e-01 -4.40846831e-02
  7.52593577e-01  2.69280463e-01 -6.07516542e-02  7.77892709e-01
  5.26882768e-01 -6.01043217e-02  7.31476665e-01  3.96161526e-01
 -8.73974711e-02  6.95871532e-01  3.28745246e-01 -1.01443604e-01
  6.65024459e-01  2.74584889e-01 -1.11427970e-01  7.21644461e-01
  5.45540512e-01 -6.88174590e-02  6.75976157e-01  4.01365042e-01
 -9.20048282e-02  6.70578659e-01  4.31149602e-01 -8.73332247e-02
  6.81072235e-01  4.74990398e-01 -8.64549652e-02  6.62522912e-01
  5.59296906e-01 -7.58572221e-02  6.29078567e-01  4.29897904e-01
 -9.58892182e-02  6.26083076e-01  4.63095844e-01 -7.38063008e-02
  6.37676775e-01  5.03530383e-01 -5.98656870e-02  6.05951786e-01
  5.65230429e-01 -8.29304829e-02  5.89386761e-01  4.63436097e-01
 -9.54529271e-02  5.91817558e-01  4.95169878e-01 -7.88047686e-02
  6.00266993e-01  5.31794369e-01 -6.74524978e-02]",bts ke chode
"[ 6.71244681e-01  7.06154108e-01 -2.63169738e-07  7.22546577e-01
  6.19710624e-01 -9.62651055e-03  7.43158340e-01  4.83378023e-01
 -2.73296330e-02  7.44624078e-01  3.58763695e-01 -4.14723642e-02
  7.60778010e-01  2.68412411e-01 -5.72079830e-02  7.81967700e-01
  5.25293052e-01 -5.77948615e-02  7.35316455e-01  3.92659992e-01
 -8.48775581e-02  6.99158669e-01  3.28681856e-01 -9.81697962e-02
  6.71135366e-01  2.78957725e-01 -1.07633233e-01  7.27986932e-01
  5.43081224e-01 -6.61865920e-02  6.79605663e-01  4.07717645e-01
 -8.79881531e-02  6.72569096e-01  4.37296718e-01 -8.25979933e-02
  6.85444951e-01  4.77899343e-01 -8.20935145e-02  6.70472383e-01
  5.56347787e-01 -7.32946545e-02  6.35918975e-01  4.36430156e-01
 -9.29325745e-02  6.29569232e-01  4.68484074e-01 -7.07692131e-02
  6.41048491e-01  5.06275296e-01 -5.73292822e-02  6.14372134e-01
  5.63067973e-01 -8.05675462e-02  5.95496178e-01  4.74343419e-01
 -9.35572311e-02  5.96522510e-01  5.05467117e-01 -7.81595111e-02
  6.04893684e-01  5.37941873e-01 -6.77826181e-02]",bts ke chode
"[ 6.70720398e-01  7.08861828e-01 -2.38354048e-07  7.22092688e-01
  6.22051060e-01 -1.22826509e-02  7.44197249e-01  4.84469026e-01
 -3.21739316e-02  7.46974707e-01  3.62110019e-01 -4.69937176e-02
  7.60820687e-01  2.70762324e-01 -6.35879636e-02  7.79490471e-01
  5.29061317e-01 -6.87784329e-02  7.30156839e-01  3.93732965e-01
 -9.21475217e-02  6.95426166e-01  3.27615440e-01 -1.00723043e-01
  6.70572817e-01  2.75711417e-01 -1.07869923e-01  7.26553977e-01
  5.47261000e-01 -7.53215253e-02  6.77022576e-01  4.10770059e-01
 -9.40957740e-02  6.71110809e-01  4.39393401e-01 -8.46925154e-02
  6.83274508e-01  4.80407655e-01 -8.27231407e-02  6.69527411e-01
  5.59734702e-01 -7.99001455e-02  6.33644819e-01  4.38083112e-01
 -9.66823995e-02  6.28596365e-01  4.70612168e-01 -7.32058808e-02
  6.40654445e-01  5.09576321e-01 -6.04551993e-02  6.14355683e-01
  5.64008594e-01 -8.47030208e-02  5.94220579e-01  4.72296745e-01
 -9.73084942e-02  5.95317662e-01  5.04584551e-01 -8.27741995e-02
  6.04297757e-01  5.38366020e-01 -7.39676654e-02]",bts ke chode
"[ 6.74049079e-01  7.08870232e-01 -2.63325262e-07  7.24495053e-01
  6.25739574e-01 -1.31096300e-02  7.47670710e-01  4.89447564e-01
 -3.21065597e-02  7.48835087e-01  3.66738141e-01 -4.62970212e-02
  7.63215065e-01  2.75306165e-01 -6.18735775e-02  7.85577774e-01
  5.25304258e-01 -6.43288493e-02  7.38126457e-01  3.89469415e-01
 -9.05211270e-02  7.03388572e-01  3.25941205e-01 -1.02105223e-01
  6.77455962e-01  2.77264535e-01 -1.10547200e-01  7.32974470e-01
  5.42009830e-01 -7.05342293e-02  6.82075322e-01  4.08677220e-01
 -9.17515978e-02  6.75953984e-01  4.38573003e-01 -8.51467848e-02
  6.89260423e-01  4.77646887e-01 -8.42339694e-02  6.75788581e-01
  5.55149078e-01 -7.53864497e-02  6.38178945e-01  4.34888333e-01
 -9.54108611e-02  6.34317696e-01  4.69709992e-01 -7.38191232e-02
  6.47473276e-01  5.07253289e-01 -6.11131079e-02  6.20174646e-01
  5.62066913e-01 -8.04581717e-02  6.01114750e-01  4.72585797e-01
 -9.59686339e-02  6.01837814e-01  5.05619228e-01 -8.26340839e-02
  6.10523462e-01  5.38226008e-01 -7.35746399e-02]",bts ke chode
"[ 6.79209590e-01  7.08822489e-01 -2.81654479e-07  7.28143454e-01
  6.25010967e-01 -1.26484316e-02  7.49916494e-01  4.88559008e-01
 -3.30424868e-02  7.49546230e-01  3.65745664e-01 -4.76478972e-02
  7.62626469e-01  2.74126321e-01 -6.39141276e-02  7.94106126e-01
  5.22503972e-01 -7.35310093e-02  7.43475020e-01  3.86403739e-01
 -9.97795686e-02  7.06356704e-01  3.24365795e-01 -1.10129185e-01
  6.77690268e-01  2.77913094e-01 -1.17670387e-01  7.41469562e-01
  5.41890919e-01 -7.99488798e-02  6.86805904e-01  4.08747226e-01
 -9.89385545e-02  6.81102335e-01  4.37705845e-01 -8.89903232e-02
  6.94459379e-01  4.77515846e-01 -8.69730338e-02  6.83383644e-01
  5.57209849e-01 -8.45366046e-02  6.42888784e-01  4.38040584e-01
 -1.01830706e-01  6.38721347e-01  4.71909344e-01 -7.88541064e-02
  6.52596235e-01  5.07692993e-01 -6.67807087e-02  6.26840115e-01
  5.66455662e-01 -8.91821161e-02  6.02485001e-01  4.75361705e-01
 -1.03331015e-01  6.03254080e-01  5.06925404e-01 -9.00751054e-02
  6.13655090e-01  5.36089361e-01 -8.20998847e-02]",bts ke chode
"[ 6.78421259e-01  7.08068252e-01 -2.73293153e-07  7.27393270e-01
  6.21897995e-01 -1.40677057e-02  7.49834418e-01  4.85316128e-01
 -3.58608030e-02  7.50887275e-01  3.62530768e-01 -5.14277853e-02
  7.67326295e-01  2.71417379e-01 -6.87603876e-02  7.94008434e-01
  5.23795664e-01 -7.70317391e-02  7.42490888e-01  3.88203502e-01
 -1.01641044e-01  7.06405759e-01  3.24773252e-01 -1.09960437e-01
  6.79255843e-01  2.75833189e-01 -1.16728693e-01  7.42036343e-01
  5.43035805e-01 -8.27948675e-02  6.87184453e-01  4.09530491e-01
 -1.00627519e-01  6.81075215e-01  4.36806798e-01 -8.98081586e-02
  6.93110764e-01  4.75433290e-01 -8.80857706e-02  6.84041858e-01
  5.57601810e-01 -8.64604488e-02  6.42910898e-01  4.35063183e-01
 -1.03047967e-01  6.38771951e-01  4.68716413e-01 -7.96044171e-02
  6.51832581e-01  5.05610526e-01 -6.80115446e-02  6.27010703e-01
  5.65263629e-01 -9.01960805e-02  6.02494955e-01  4.70601499e-01
 -1.04902260e-01  6.03243768e-01  5.01513422e-01 -9.21700373e-02
  6.13369703e-01  5.31148374e-01 -8.49186182e-02]",bts ke chode
"[ 6.78582251e-01  7.12727487e-01 -2.71609650e-07  7.27809846e-01
  6.23274565e-01 -1.36915874e-02  7.49216199e-01  4.85199481e-01
 -3.54138166e-02  7.49745488e-01  3.63050908e-01 -5.17064333e-02
  7.66459703e-01  2.71788359e-01 -6.96016103e-02  7.94011414e-01
  5.21883130e-01 -7.26058260e-02  7.40727663e-01  3.85288507e-01
 -9.74365324e-02  7.05244958e-01  3.22045803e-01 -1.06117845e-01
  6.79818690e-01  2.74513543e-01 -1.13029905e-01  7.42012620e-01
  5.42197526e-01 -7.89767057e-02  6.86332464e-01  4.10259187e-01
 -9.82546732e-02  6.79781616e-01  4.37944174e-01 -8.92001241e-02
  6.92104101e-01  4.76370305e-01 -8.82410929e-02  6.84088349e-01
  5.57882607e-01 -8.34556818e-02  6.41380489e-01  4.35870022e-01
 -1.02015607e-01  6.37824118e-01  4.70367581e-01 -7.96918496e-02
  6.51633501e-01  5.08647501e-01 -6.81717470e-02  6.27364457e-01
  5.66452503e-01 -8.79705772e-02  6.02197230e-01  4.71362740e-01
 -1.04399718e-01  6.02923989e-01  5.03553569e-01 -9.21285748e-02
  6.13318324e-01  5.35643697e-01 -8.45450088e-02]",bts ke chode
"[ 6.85428560e-01  7.10992932e-01 -2.77302036e-07  7.33682513e-01
  6.23933136e-01 -1.15533033e-02  7.54468679e-01  4.88109320e-01
 -3.17315534e-02  7.53367364e-01  3.66367221e-01 -4.75545265e-02
  7.67418206e-01  2.76146501e-01 -6.51837960e-02  7.97896862e-01
  5.20242095e-01 -6.68896735e-02  7.45463729e-01  3.84761572e-01
 -9.32598785e-02  7.09081352e-01  3.22020948e-01 -1.04585357e-01
  6.82671785e-01  2.76111335e-01 -1.12980671e-01  7.45366991e-01
  5.39803207e-01 -7.43391514e-02  6.89977407e-01  4.12012517e-01
 -9.48931202e-02  6.84073448e-01  4.39334393e-01 -8.80896226e-02
  6.97171867e-01  4.78081375e-01 -8.82861614e-02  6.87112272e-01
  5.56521654e-01 -8.00618008e-02  6.46261215e-01  4.40399438e-01
 -9.97171178e-02  6.42955422e-01  4.73661870e-01 -7.85643980e-02
  6.56703234e-01  5.11936784e-01 -6.72530010e-02  6.29492044e-01
  5.67846119e-01 -8.57422426e-02  6.06118202e-01  4.79367912e-01
 -1.02570593e-01  6.08067811e-01  5.11767745e-01 -9.05550420e-02
  6.18928254e-01  5.43488145e-01 -8.27277750e-02]",bts ke chode
"[ 6.84961855e-01  7.11675167e-01 -2.74224675e-07  7.33263612e-01
  6.20141745e-01 -1.19746132e-02  7.54669487e-01  4.84921992e-01
 -3.43542248e-02  7.54794419e-01  3.66516590e-01 -5.16492315e-02
  7.66023099e-01  2.74316669e-01 -7.08227605e-02  8.01074147e-01
  5.19154787e-01 -7.50404447e-02  7.40662932e-01  3.88656944e-01
 -9.99770090e-02  7.03817785e-01  3.28066468e-01 -1.08157046e-01
  6.77529573e-01  2.80981988e-01 -1.14803426e-01  7.50950158e-01
  5.40294945e-01 -8.29948932e-02  6.90232575e-01  4.11694586e-01
 -1.02467254e-01  6.83078229e-01  4.40595597e-01 -9.25853103e-02
  6.96209311e-01  4.78584200e-01 -9.10176933e-02  6.94812000e-01
  5.58028936e-01 -8.86215121e-02  6.47516608e-01  4.39564615e-01
 -1.05701737e-01  6.42179012e-01  4.73030746e-01 -8.20066035e-02
  6.56262994e-01  5.10204375e-01 -7.02081025e-02  6.38924539e-01
  5.69121063e-01 -9.43337083e-02  6.08201683e-01  4.80128616e-01
 -1.09093592e-01  6.07361972e-01  5.10830760e-01 -9.58992019e-02
  6.18267715e-01  5.41089058e-01 -8.80607367e-02]",bts ke chode
"[ 6.85121894e-01  7.14613140e-01 -2.75159891e-07  7.32148707e-01
  6.21817946e-01 -1.23656392e-02  7.53113151e-01  4.86327142e-01
 -3.64375934e-02  7.51783788e-01  3.66830647e-01 -5.53653538e-02
  7.60651231e-01  2.75338650e-01 -7.59823471e-02  8.02541554e-01
  5.20528853e-01 -7.85483271e-02  7.42066979e-01  3.85492295e-01
 -1.06008045e-01  7.03459382e-01  3.24311256e-01 -1.15827009e-01
  6.75379097e-01  2.79390275e-01 -1.23150997e-01  7.51503468e-01
  5.42418957e-01 -8.67729038e-02  6.90889060e-01  4.10441637e-01
 -1.07065618e-01  6.84425890e-01  4.39659268e-01 -9.68083441e-02
  6.98373139e-01  4.78273749e-01 -9.53082591e-02  6.95036232e-01
  5.60241938e-01 -9.27197933e-02  6.47342384e-01  4.38666999e-01
 -1.10026143e-01  6.42786384e-01  4.72429931e-01 -8.51304755e-02
  6.57459736e-01  5.10170937e-01 -7.27804005e-02  6.39490485e-01
  5.71782112e-01 -9.88630280e-02  6.08467102e-01  4.78530884e-01
 -1.13408633e-01  6.07871294e-01  5.09144425e-01 -9.89859775e-02
  6.18780255e-01  5.40252984e-01 -9.03583169e-02]",bts ke chode
"[ 6.85032308e-01  7.15665936e-01 -2.79112811e-07  7.30837345e-01
  6.22474432e-01 -1.26072802e-02  7.51518607e-01  4.86301422e-01
 -3.54577638e-02  7.49831975e-01  3.65790308e-01 -5.33842519e-02
  7.59973168e-01  2.74325132e-01 -7.29254708e-02  8.02595854e-01
  5.20849168e-01 -7.31924698e-02  7.42226839e-01  3.86371017e-01
 -1.00508116e-01  7.04016149e-01  3.24794412e-01 -1.11287259e-01
  6.77179933e-01  2.78938055e-01 -1.19410686e-01  7.51596689e-01
  5.42501211e-01 -8.12748224e-02  6.90703571e-01  4.10264939e-01
 -1.02339864e-01  6.83621824e-01  4.39848393e-01 -9.38340873e-02
  6.97593570e-01  4.78605181e-01 -9.30168331e-02  6.95063472e-01
  5.60280085e-01 -8.74286294e-02  6.46901071e-01  4.39061165e-01
 -1.06369480e-01  6.41934335e-01  4.72955823e-01 -8.29927921e-02
  6.56838119e-01  5.10588467e-01 -7.08279088e-02  6.38926804e-01
  5.71735084e-01 -9.37449485e-02  6.07942224e-01  4.78289008e-01
 -1.09647848e-01  6.07125282e-01  5.09187758e-01 -9.60369557e-02
  6.18461728e-01  5.40368080e-01 -8.74291360e-02]",bts ke chode
"[ 6.87609196e-01  7.17190921e-01 -2.85763804e-07  7.32277751e-01
  6.29103541e-01 -1.36741456e-02  7.55628467e-01  4.94085431e-01
 -3.37172896e-02  7.49731779e-01  3.68876547e-01 -4.89577539e-02
  7.56265163e-01  2.75849104e-01 -6.54957220e-02  8.03045392e-01
  5.24951756e-01 -6.19550347e-02  7.46529758e-01  3.93624008e-01
 -9.05407295e-02  7.10284412e-01  3.30122739e-01 -1.04720309e-01
  6.82616293e-01  2.80912161e-01 -1.14951156e-01  7.51444042e-01
  5.44194937e-01 -6.90129995e-02  6.91036344e-01  4.13437545e-01
 -9.37645063e-02  6.85676932e-01  4.47126061e-01 -8.95377472e-02
  7.00662255e-01  4.87675160e-01 -8.96299258e-02  6.95440888e-01
  5.59743762e-01 -7.50859901e-02  6.46524370e-01  4.44060981e-01
 -9.91730168e-02  6.43611312e-01  4.81003910e-01 -7.94363320e-02
  6.60025716e-01  5.18437266e-01 -6.69731349e-02  6.38888896e-01
  5.69651842e-01 -8.12672600e-02  6.10021949e-01  4.80938226e-01
 -1.00100853e-01  6.10572755e-01  5.16039729e-01 -8.81001428e-02
  6.22939706e-01  5.47266662e-01 -7.91957825e-02]",bts ke chode
"[ 6.87906206e-01  7.16192961e-01 -2.81822736e-07  7.32031524e-01
  6.28414989e-01 -1.33153573e-02  7.55898297e-01  4.93959248e-01
 -3.29371244e-02  7.51191258e-01  3.68635982e-01 -4.75565605e-02
  7.58839250e-01  2.76268542e-01 -6.36260211e-02  8.02802920e-01
  5.26621759e-01 -6.24489561e-02  7.46306241e-01  3.96946967e-01
 -8.98545086e-02  7.09708095e-01  3.32218051e-01 -1.03227578e-01
  6.80985570e-01  2.80882955e-01 -1.13268510e-01  7.51237988e-01
  5.45022607e-01 -6.95650652e-02  6.91024899e-01  4.12397802e-01
 -9.34314206e-02  6.87130749e-01  4.46158201e-01 -8.86743665e-02
  7.02020407e-01  4.87470627e-01 -8.84507149e-02  6.95439160e-01
  5.60264826e-01 -7.54772574e-02  6.46765411e-01  4.42454696e-01
 -9.84238088e-02  6.44369900e-01  4.79299784e-01 -7.83536062e-02
  6.60116315e-01  5.16540110e-01 -6.58698902e-02  6.38952196e-01
  5.70175588e-01 -8.14804658e-02  6.09860957e-01  4.80392784e-01
 -9.93346348e-02  6.10916257e-01  5.14507174e-01 -8.70542079e-02
  6.22581065e-01  5.44211090e-01 -7.82033801e-02]",bts ke chode
